"","fecha","SO2.EST4","CO.EST4","NO.EST4","NO2.EST4","NOX.EST4","SO2EST35","COEST35","NOEST35","NO2EST35","NOXEST35","tmed","prec","tmin","tmax","presMax","presMin","Dia_semana","tipo","O3"
"32722",2020-12-13 10:00:00,3,0.5,20,27,58,4,0.5,21,46,78,80,0,49,111,9403,9374,"D","D",12.26
"32723",2020-12-13 11:00:00,3,0.7,38,36,94,3,0.4,11,32,49,80,0,49,111,9403,9374,"D","D",27.78
"32724",2020-12-13 12:00:00,3,0.4,18,36,65,5,0.4,13,35,54,80,0,49,111,9403,9374,"D","D",30.59
"32725",2020-12-13 13:00:00,4,0.3,14,36,57,6,0.3,15,35,57,80,0,49,111,9403,9374,"D","D",34.64
"32726",2020-12-13 14:00:00,7,0.2,8,27,39,4,0.3,8,24,36,80,0,49,111,9403,9374,"D","D",44.02
"32727",2020-12-13 15:00:00,10,0.2,5,20,27,4,0.3,7,22,32,80,0,49,111,9403,9374,"D","D",45.91
"32728",2020-12-13 16:00:00,11,0.2,3,17,22,3,0.3,4,19,25,80,0,49,111,9403,9374,"D","D",48.21
"32729",2020-12-13 17:00:00,11,0.2,2,21,25,4,0.3,2,23,26,80,0,49,111,9403,9374,"D","D",43.33
"32730",2020-12-13 18:00:00,10,0.3,4,36,41,4,0.3,3,30,35,80,0,49,111,9403,9374,"D","D",36.39
"32731",2020-12-13 19:00:00,8,0.5,5,48,55,4,0.3,2,40,42,80,0,49,111,9403,9374,"D","D",25.99
"32732",2020-12-13 20:00:00,7,0.3,2,39,42,5,0.4,3,53,57,80,0,49,111,9403,9374,"D","D",13.08
"32733",2020-12-13 21:00:00,7,0.3,2,39,42,5,0.4,3,47,51,80,0,49,111,9403,9374,"D","D",16.58
"32734",2020-12-13 22:00:00,8,0.4,30,45,90,5,0.4,10,39,54,80,0,49,111,9403,9374,"D","D",21.01
"32735",2020-12-13 23:00:00,8,0.5,46,50,121,7,0.7,48,59,132,80,0,49,111,9403,9374,"D","D",5.11
"32736",2020-12-14 00:00:00,7,0.4,35,47,101,6,0.6,38,55,113,80,0,49,111,9403,9374,"D","D",4.55
"32737",2020-12-14 01:00:00,7,0.4,24,45,82,6,0.5,25,51,90,112,20,92,132,9379,9343,"L","L",4.23
"32738",2020-12-14 02:00:00,6,0.3,4,28,34,5,0.5,19,46,74,112,20,92,132,9379,9343,"L","L",4.2
"32739",2020-12-14 03:00:00,6,0.3,4,22,28,5,0.4,13,53,73,112,20,92,132,9379,9343,"L","L",5.36
"32740",2020-12-14 04:00:00,5,0.3,7,26,37,5,0.3,6,36,45,112,20,92,132,9379,9343,"L","L",15.46
"32741",2020-12-14 05:00:00,5,0.3,7,27,38,5,0.3,2,29,32,112,20,92,132,9379,9343,"L","L",20.57
"32742",2020-12-14 06:00:00,6,0.3,7,27,38,5,0.4,7,33,45,112,20,92,132,9379,9343,"L","L",11.31
"32743",2020-12-14 07:00:00,5,0.3,11,28,44,5,0.3,5,37,45,112,20,92,132,9379,9343,"L","L",13.17
"32744",2020-12-14 08:00:00,7,0.6,64,42,140,6,0.4,21,41,74,112,20,92,132,9379,9343,"L","L",5.9
"32745",2020-12-14 09:00:00,9,0.6,109,56,223,7,0.6,45,54,123,112,20,92,132,9379,9343,"L","L",4.25
"32746",2020-12-14 10:00:00,9,0.8,117,60,240,8,0.8,75,60,174,112,20,92,132,9379,9343,"L","L",4.75
"32747",2020-12-14 11:00:00,8,0.7,101,66,221,6,0.4,36,60,115,112,20,92,132,9379,9343,"L","L",8.57
"32748",2020-12-14 12:00:00,6,0.4,66,69,170,6,0.4,29,53,97,112,20,92,132,9379,9343,"L","L",11.93
"32749",2020-12-14 13:00:00,6,0.3,65,65,166,6,0.4,29,49,94,112,20,92,132,9379,9343,"L","L",14.19
"32750",2020-12-14 14:00:00,6,0.4,41,54,118,5,0.3,21,45,77,112,20,92,132,9379,9343,"L","L",15.86
"32751",2020-12-14 15:00:00,5,0.3,32,50,98,5,0.4,27,47,88,112,20,92,132,9379,9343,"L","L",15.52
"32752",2020-12-14 16:00:00,5,0.3,30,48,94,5,0.3,7,36,47,112,20,92,132,9379,9343,"L","L",25.46
"32753",2020-12-14 17:00:00,5,0.3,22,45,79,5,0.3,4,29,35,112,20,92,132,9379,9343,"L","L",31.07
"32754",2020-12-14 18:00:00,6,0.3,31,55,102,5,0.3,2,30,33,112,20,92,132,9379,9343,"L","L",30.94
"32755",2020-12-14 19:00:00,6,0.4,42,70,134,5,0.3,5,44,51,112,20,92,132,9379,9343,"L","L",16.43
"32756",2020-12-14 20:00:00,5,0.4,27,59,101,5,0.4,13,54,73,112,20,92,132,9379,9343,"L","L",7.72
"32757",2020-12-14 21:00:00,6,0.3,11,51,68,5,0.4,16,56,81,112,20,92,132,9379,9343,"L","L",6.01
"32758",2020-12-14 22:00:00,6,0.4,24,56,92,5,0.3,12,52,69,112,20,92,132,9379,9343,"L","L",7.48
"32759",2020-12-14 23:00:00,0,0,0,0,0,5,0.3,4,39,45,112,20,92,132,9379,9343,"L","L",13.47
"32760",2020-12-15 00:00:00,0,0,0,0,0,5,0.2,2,24,27,112,20,92,132,9379,9343,"L","L",29.32
"32761",2020-12-15 01:00:00,0,0,0,0,0,5,0.2,1,11,13,80,0,56,103,9403,9352,"M","L",49.65
"32762",2020-12-15 02:00:00,0,0,0,0,0,4,0.2,1,11,12,80,0,56,103,9403,9352,"M","L",52.77
"32763",2020-12-15 03:00:00,0,0,0,0,0,4,0.2,1,10,13,80,0,56,103,9403,9352,"M","L",58.17
"32764",2020-12-15 04:00:00,0,0,0,0,0,4,0.2,1,8,9,80,0,56,103,9403,9352,"M","L",59.62
"32765",2020-12-15 05:00:00,0,0,0,0,0,4,0.2,3,9,14,80,0,56,103,9403,9352,"M","L",57.93
"32766",2020-12-15 06:00:00,0,0,0,0,0,4,0.2,1,7,9,80,0,56,103,9403,9352,"M","L",57.13
"32767",2020-12-15 07:00:00,0,0,0,0,0,4,0.2,1,11,13,80,0,56,103,9403,9352,"M","L",57.56
"32768",2020-12-15 08:00:00,0,0,0,0,0,3,0.2,1,26,28,80,0,56,103,9403,9352,"M","L",42.77
"32769",2020-12-15 09:00:00,0,0,0,0,0,3,0.4,4,38,44,80,0,56,103,9403,9352,"M","L",32.74
"32770",2020-12-15 10:00:00,0,0,0,0,0,1,1.5,5,37,45,80,0,56,103,9403,9352,"M","L",33.18
"32771",2020-12-15 11:00:00,0,0,0,0,0,7,1.5,5,26,34,80,0,56,103,9403,9352,"M","L",42.91
"32772",2020-12-15 12:00:00,1,0.6,21,31,62,7,0.2,4,22,28,80,0,56,103,9403,9352,"M","L",51.09
"32773",2020-12-15 13:00:00,1,0.3,12,27,46,1,0.2,3,15,20,80,0,56,103,9403,9352,"M","L",59.86
"32774",2020-12-15 14:00:00,3,0.2,20,33,65,3,0.2,3,15,20,80,0,56,103,9403,9352,"M","L",60.13
"32775",2020-12-15 15:00:00,5,0.2,13,21,41,4,0.2,2,13,16,80,0,56,103,9403,9352,"M","L",65.56
"32776",2020-12-15 16:00:00,5,0.2,12,27,46,3,0.2,2,13,16,80,0,56,103,9403,9352,"M","L",68.74
"32777",2020-12-15 17:00:00,5,0.2,14,32,54,3,0.2,2,18,20,80,0,56,103,9403,9352,"M","L",65.27
"32778",2020-12-15 18:00:00,6,0.3,30,63,108,2,0.3,2,27,29,80,0,56,103,9403,9352,"M","L",56.53
"32779",2020-12-15 19:00:00,5,0.3,12,52,70,3,0.3,1,37,39,80,0,56,103,9403,9352,"M","L",45.54
"32780",2020-12-15 20:00:00,5,0.4,9,64,78,4,0.3,2,50,53,80,0,56,103,9403,9352,"M","L",33.31
"32781",2020-12-15 21:00:00,5,0.7,12,72,91,4,0.4,3,60,65,80,0,56,103,9403,9352,"M","L",21.66
"32782",2020-12-15 22:00:00,4,0.5,9,63,76,3,0.3,2,44,46,80,0,56,103,9403,9352,"M","L",34.85
"32783",2020-12-15 23:00:00,4,0.4,6,58,67,4,0.3,2,50,53,80,0,56,103,9403,9352,"M","L",29.02
"32784",2020-12-16 00:00:00,5,0.6,39,63,122,4,0.4,17,67,93,80,0,56,103,9403,9352,"M","L",12.95
"32785",2020-12-16 01:00:00,4,0.3,16,51,76,3,0.3,5,53,61,80,1,54,106,9416,9376,"X","L",17.55
"32786",2020-12-16 02:00:00,3,0.3,3,41,46,3,0.3,5,41,49,80,1,54,106,9416,9376,"X","L",23.94
"32787",2020-12-16 03:00:00,3,0.3,11,34,50,3,0.2,3,32,38,80,1,54,106,9416,9376,"X","L",30.4
"32788",2020-12-16 04:00:00,3,0.3,8,26,38,2,0.2,2,26,29,80,1,54,106,9416,9376,"X","L",35.64
"32789",2020-12-16 05:00:00,3,0.2,1,21,22,2,0.2,3,25,29,80,1,54,106,9416,9376,"X","L",35
"32790",2020-12-16 06:00:00,3,0.2,1,20,21,2,0.2,1,21,23,80,1,54,106,9416,9376,"X","L",39.04
"32791",2020-12-16 07:00:00,3,0.2,2,18,20,2,0.2,1,23,24,80,1,54,106,9416,9376,"X","L",39.13
"32792",2020-12-16 08:00:00,3,0.3,13,42,62,2,0.3,5,40,47,80,1,54,106,9416,9376,"X","L",24.19
"32793",2020-12-16 09:00:00,3,0.4,29,62,106,3,0.3,11,54,71,80,1,54,106,9416,9376,"X","L",14.98
"32794",2020-12-16 10:00:00,3,0.3,29,54,98,3,0.4,16,52,76,80,1,54,106,9416,9376,"X","L",18.47
"32795",2020-12-16 11:00:00,3,0.3,20,47,78,3,0.3,17,46,73,80,1,54,106,9416,9376,"X","L",25.39
"32796",2020-12-16 12:00:00,4,0.3,38,66,125,4,0.4,22,58,92,80,1,54,106,9416,9376,"X","L",20.06
"32797",2020-12-16 13:00:00,5,0.3,33,66,116,4,0.4,23,61,96,80,1,54,106,9416,9376,"X","L",17.63
"32798",2020-12-16 14:00:00,6,0.4,44,70,138,5,0.4,26,62,102,80,1,54,106,9416,9376,"X","L",20.39
"32799",2020-12-16 15:00:00,5,0.2,8,37,50,5,0.3,6,36,46,80,1,54,106,9416,9376,"X","L",43.87
"32800",2020-12-16 16:00:00,6,0.4,27,66,107,6,0.4,12,59,78,80,1,54,106,9416,9376,"X","L",23.91
"32801",2020-12-16 17:00:00,8,0.5,77,84,202,6,0.5,17,70,95,80,1,54,106,9416,9376,"X","L",17.29
"32802",2020-12-16 18:00:00,9,0.6,95,79,225,7,0.6,45,86,154,80,1,54,106,9416,9376,"X","L",5.28
"32803",2020-12-16 19:00:00,7,0.5,60,68,160,8,0.7,70,81,188,80,1,54,106,9416,9376,"X","L",3.89
"32804",2020-12-16 20:00:00,7,0.5,39,61,121,7,0.7,56,77,162,80,1,54,106,9416,9376,"X","L",3.77
"32805",2020-12-16 21:00:00,6,0.5,34,61,113,6,0.6,32,73,122,80,1,54,106,9416,9376,"X","L",4.69
"32806",2020-12-16 22:00:00,6,0.6,40,58,120,5,0.5,14,72,93,80,1,54,106,9416,9376,"X","L",5.57
"32807",2020-12-16 23:00:00,6,0.4,30,55,102,5,0.5,11,61,77,80,1,54,106,9416,9376,"X","L",10.15
"32808",2020-12-17 00:00:00,6,0.4,32,52,101,5,0.4,4,55,61,80,1,54,106,9416,9376,"X","L",13.47
"32809",2020-12-17 01:00:00,5,0.3,13,45,66,5,0.4,6,47,56,104,1,81,127,9467,9414,"J","L",13.1
"32810",2020-12-17 02:00:00,5,0.3,7,36,46,5,0.3,4,41,48,104,1,81,127,9467,9414,"J","L",15.02
"32811",2020-12-17 03:00:00,5,0.3,2,29,33,5,0.3,3,34,39,104,1,81,127,9467,9414,"J","L",23.98
"32812",2020-12-17 04:00:00,4,0.3,3,23,27,4,0.3,2,30,34,104,1,81,127,9467,9414,"J","L",18.65
"32813",2020-12-17 05:00:00,5,0.2,5,27,35,4,0.3,1,28,30,104,1,81,127,9467,9414,"J","L",18.5
"32814",2020-12-17 06:00:00,4,0.3,4,23,29,4,0.2,1,21,23,104,1,81,127,9467,9414,"J","L",30.92
"32815",2020-12-17 07:00:00,5,0.3,8,26,39,5,0.3,10,35,50,104,1,81,127,9467,9414,"J","L",9.04
"32816",2020-12-17 08:00:00,8,0.6,113,48,221,5,0.4,17,52,79,104,1,81,127,9467,9414,"J","L",6.66
"32817",2020-12-17 09:00:00,10,0.8,113,64,351,6,0.5,49,64,139,104,1,81,127,9467,9414,"J","L",4.46
"32818",2020-12-17 10:00:00,8,0.6,145,74,297,7,0.7,73,73,185,104,1,81,127,9467,9414,"J","L",4.32
"32819",2020-12-17 11:00:00,11,0.7,145,80,412,9,0.8,117,74,253,104,1,81,127,9467,9414,"J","L",4.52
"32820",2020-12-17 12:00:00,8,0.6,107,60,223,8,0.6,71,71,179,104,1,81,127,9467,9414,"J","L",7.5
"32821",2020-12-17 13:00:00,6,0.4,48,50,124,6,0.4,28,49,92,104,1,81,127,9467,9414,"J","L",18.87
"32822",2020-12-17 14:00:00,7,0.4,64,67,165,7,0.5,37,61,118,104,1,81,127,9467,9414,"J","L",15.85
"32823",2020-12-17 15:00:00,6,0.5,37,68,125,6,0.5,31,67,114,104,1,81,127,9467,9414,"J","L",18.27
"32824",2020-12-17 16:00:00,7,0.5,78,84,204,6,0.4,23,71,107,104,1,81,127,9467,9414,"J","L",17.46
"32825",2020-12-17 17:00:00,8,0.4,104,95,254,6,0.4,19,77,106,104,1,81,127,9467,9414,"J","L",10.34
"32826",2020-12-17 18:00:00,6,0.4,46,80,150,6,0.4,19,73,102,104,1,81,127,9467,9414,"J","L",7.85
"32827",2020-12-17 19:00:00,6,0.4,31,75,123,6,0.5,18,73,101,104,1,81,127,9467,9414,"J","L",4.1
"32828",2020-12-17 20:00:00,7,0.6,63,79,176,7,0.5,27,75,116,104,1,81,127,9467,9414,"J","L",4.33
"32829",2020-12-17 21:00:00,7,0.7,47,70,142,6,0.5,19,68,97,104,1,81,127,9467,9414,"J","L",5.17
"32830",2020-12-17 22:00:00,10,0.7,118,71,252,6,0.6,16,66,90,104,1,81,127,9467,9414,"J","L",6.41
"32831",2020-12-17 23:00:00,10,0.9,129,63,262,6,0.5,10,60,76,104,1,81,127,9467,9414,"J","L",8.4
"32832",2020-12-18 00:00:00,9,0.7,101,55,210,5,0.5,12,59,78,104,1,81,127,9467,9414,"J","L",7.12
"32833",2020-12-18 01:00:00,8,0.5,70,39,146,6,0.4,14,58,81,77,8,56,98,9468,9434,"V","L",4
"32834",2020-12-18 02:00:00,6,0.4,34,26,79,8,0.6,70,43,151,77,8,56,98,9468,9434,"V","L",2.9
"32835",2020-12-18 03:00:00,5,0.3,16,23,48,7,0.5,55,34,119,77,8,56,98,9468,9434,"V","L",2.65
"32836",2020-12-18 04:00:00,5,0.3,18,18,46,5,0.4,34,33,86,77,8,56,98,9468,9434,"V","L",2.59
"32837",2020-12-18 05:00:00,4,0.3,17,15,41,5,0.4,28,26,69,77,8,56,98,9468,9434,"V","L",2.45
"32838",2020-12-18 06:00:00,3,0.3,9,15,29,5,0.4,38,29,87,77,8,56,98,9468,9434,"V","L",2.55
"32839",2020-12-18 07:00:00,4,0.4,23,18,54,4,0.4,24,30,66,77,8,56,98,9468,9434,"V","L",3.15
"32840",2020-12-18 08:00:00,5,1.1,76,34,151,4,0.4,33,41,92,77,8,56,98,9468,9434,"V","L",3.82
"32841",2020-12-18 09:00:00,10,1.2,76,80,436,5,0.5,44,52,119,77,8,56,98,9468,9434,"V","L",2.89
"32842",2020-12-18 10:00:00,8,0.8,76,67,361,7,0.7,116,62,240,77,8,56,98,9468,9434,"V","L",3.29
"32843",2020-12-18 11:00:00,7,0.8,140,55,270,9,0.8,116,64,258,77,8,56,98,9468,9434,"V","L",3.25
"32844",2020-12-18 12:00:00,7,0.6,130,63,262,9,0.7,115,65,241,77,8,56,98,9468,9434,"V","L",3.78
"32845",2020-12-18 13:00:00,7,0.5,103,72,229,7,0.6,79,67,188,77,8,56,98,9468,9434,"V","L",5.66
"32846",2020-12-18 14:00:00,7,0.4,70,71,179,6,0.4,52,64,144,77,8,56,98,9468,9434,"V","L",8.99
"32847",2020-12-18 15:00:00,7,0.4,45,68,137,6,0.4,26,61,101,77,8,56,98,9468,9434,"V","L",12.38
"32848",2020-12-18 16:00:00,9,0.4,60,75,167,6,0.4,30,66,113,77,8,56,98,9468,9434,"V","L",7.85
"32849",2020-12-18 17:00:00,7,0.4,45,71,140,6,0.4,26,69,108,77,8,56,98,9468,9434,"V","L",7.76
"32850",2020-12-18 18:00:00,7,0.4,31,65,113,6,0.4,27,71,112,77,8,56,98,9468,9434,"V","L",4.47
"32851",2020-12-18 19:00:00,7,0.4,28,69,112,6,0.4,12,67,85,77,8,56,98,9468,9434,"V","L",4.33
"32852",2020-12-18 20:00:00,6,0.3,12,65,84,5,0.3,4,57,63,77,8,56,98,9468,9434,"V","L",10.49
"32853",2020-12-18 21:00:00,5,0.3,6,60,68,5,0.3,5,51,58,77,8,56,98,9468,9434,"V","L",17.09
"32854",2020-12-18 22:00:00,5,0.4,12,63,82,5,0.4,9,64,78,77,8,56,98,9468,9434,"V","L",6.31
"32855",2020-12-18 23:00:00,6,0.4,22,65,100,5,0.5,28,69,113,77,8,56,98,9468,9434,"V","L",2.88
"32856",2020-12-19 00:00:00,5,0.3,14,57,79,5,0.4,12,56,75,77,8,56,98,9468,9434,"V","L",5.83
"32857",2020-12-19 01:00:00,5,0.3,3,36,41,4,0.3,1,36,39,79,18,73,85,9437,9419,"S","S",20.52
"32858",2020-12-19 02:00:00,5,0.2,1,15,17,4,0.2,2,18,22,79,18,73,85,9437,9419,"S","S",38.68
"32859",2020-12-19 03:00:00,4,0.2,1,9,10,4,0.2,1,12,14,79,18,73,85,9437,9419,"S","S",44.37
"32860",2020-12-19 04:00:00,5,0.2,1,8,9,3,0.2,1,9,11,79,18,73,85,9437,9419,"S","S",45.54
"32861",2020-12-19 05:00:00,5,0.2,1,7,8,3,0.2,1,9,11,79,18,73,85,9437,9419,"S","S",44.38
"32862",2020-12-19 06:00:00,4,0.2,1,8,9,3,0.2,1,8,10,79,18,73,85,9437,9419,"S","S",45.44
"32863",2020-12-19 07:00:00,4,0.2,1,20,22,3,0.2,3,23,28,79,18,73,85,9437,9419,"S","S",29.29
"32864",2020-12-19 08:00:00,4,0.2,2,21,24,4,0.2,14,30,52,79,18,73,85,9437,9419,"S","S",21.65
"32865",2020-12-19 09:00:00,4,0.2,8,30,42,3,0.2,7,31,42,79,18,73,85,9437,9419,"S","S",19.73
"32866",2020-12-19 10:00:00,4,0.3,8,34,47,3,0.2,5,30,37,79,18,73,85,9437,9419,"S","S",19.42
"32867",2020-12-19 11:00:00,4,0.3,14,43,64,3,0.3,8,38,51,79,18,73,85,9437,9419,"S","S",15.42
"32868",2020-12-19 12:00:00,4,0.3,16,43,68,4,0.3,8,36,49,79,18,73,85,9437,9419,"S","S",18.6
"32869",2020-12-19 13:00:00,5,0.3,14,42,63,3,0.3,9,34,47,79,18,73,85,9437,9419,"S","S",20.27
"32870",2020-12-19 14:00:00,4,0.3,13,39,58,4,0.3,8,34,47,79,18,73,85,9437,9419,"S","S",18.22
"32871",2020-12-19 15:00:00,4,0.3,8,38,49,4,0.3,9,38,52,79,18,73,85,9437,9419,"S","S",18.91
"32872",2020-12-19 16:00:00,5,0.3,4,34,40,4,0.3,5,36,45,79,18,73,85,9437,9419,"S","S",21.86
"32873",2020-12-19 17:00:00,4,0.2,2,21,24,4,0.3,3,29,35,79,18,73,85,9437,9419,"S","S",28.08
"32874",2020-12-19 18:00:00,5,0.2,2,26,29,3,0.3,2,28,31,79,18,73,85,9437,9419,"S","S",33.11
"32875",2020-12-19 19:00:00,4,0.3,3,38,42,3,0.3,1,36,38,79,18,73,85,9437,9419,"S","S",30.23
"32876",2020-12-19 20:00:00,4,0.3,2,36,40,3,0.3,1,29,30,79,18,73,85,9437,9419,"S","S",37.67
"32877",2020-12-19 21:00:00,4,0.3,3,44,49,3,0.3,1,38,41,79,18,73,85,9437,9419,"S","S",30.47
"32878",2020-12-19 22:00:00,4,0.4,4,51,57,3,0.3,3,49,53,79,18,73,85,9437,9419,"S","S",21.61
"32879",2020-12-19 23:00:00,4,0.4,8,63,76,4,0.4,4,59,64,79,18,73,85,9437,9419,"S","S",12.86
"32880",2020-12-20 00:00:00,4,0.3,4,50,57,4,0.4,3,48,53,79,18,73,85,9437,9419,"S","S",19.55
"32881",2020-12-20 01:00:00,4,0.3,3,33,37,4,0.3,1,33,35,84,2,57,112,9500,9430,"D","D",27.42
"32882",2020-12-20 02:00:00,4,0.2,1,11,12,4,0.2,1,17,18,84,2,57,112,9500,9430,"D","D",42.48
"32883",2020-12-20 03:00:00,4,0.2,1,8,10,4,0.2,1,11,12,84,2,57,112,9500,9430,"D","D",48.33
"32884",2020-12-20 04:00:00,4,0.2,1,15,17,3,0.2,1,15,17,84,2,57,112,9500,9430,"D","D",40.02
"32885",2020-12-20 05:00:00,4,0.2,1,14,16,3,0.2,4,21,26,84,2,57,112,9500,9430,"D","D",22.54
"32886",2020-12-20 06:00:00,3,0.2,1,11,12,3,0.2,2,20,22,84,2,57,112,9500,9430,"D","D",27.14
"32887",2020-12-20 07:00:00,2,0.2,1,13,15,3,0.2,14,25,47,84,2,57,112,9500,9430,"D","D",23.21
"32888",2020-12-20 08:00:00,2,0.4,6,20,30,3,0.4,3,31,36,84,2,57,112,9500,9430,"D","D",16.35
"32889",2020-12-20 09:00:00,2,0.4,14,33,54,3,0.7,16,46,71,84,2,57,112,9500,9430,"D","D",5.24
"32890",2020-12-20 10:00:00,3,0.7,33,31,82,3,0.6,15,40,64,84,2,57,112,9500,9430,"D","D",13.98
"32891",2020-12-20 11:00:00,3,0.7,40,40,100,4,0.5,23,47,83,84,2,57,112,9500,9430,"D","D",16.92
"32892",2020-12-20 12:00:00,3,0.4,19,39,68,4,0.4,11,32,49,84,2,57,112,9500,9430,"D","D",31.57
"32893",2020-12-20 13:00:00,4,0.3,12,37,56,5,0.3,15,36,58,84,2,57,112,9500,9430,"D","D",32.84
"32894",2020-12-20 14:00:00,5,0.3,7,30,40,4,0.3,5,25,33,84,2,57,112,9500,9430,"D","D",48.53
"32895",2020-12-20 15:00:00,4,0.3,6,29,38,4,0.3,6,28,37,84,2,57,112,9500,9430,"D","D",46.95
"32896",2020-12-20 16:00:00,4,0.3,5,30,38,4,0.3,7,30,40,84,2,57,112,9500,9430,"D","D",45.56
"32897",2020-12-20 17:00:00,4,0.3,4,31,37,4,0.3,4,29,35,84,2,57,112,9500,9430,"D","D",44.8
"32898",2020-12-20 18:00:00,5,0.3,2,25,29,4,0.3,1,26,28,84,2,57,112,9500,9430,"D","D",48.53
"32899",2020-12-20 19:00:00,6,0.5,5,49,56,5,0.3,1,36,38,84,2,57,112,9500,9430,"D","D",31.51
"32900",2020-12-20 20:00:00,6,0.4,4,45,51,5,0.3,2,39,42,84,2,57,112,9500,9430,"D","D",26.53
"32901",2020-12-20 21:00:00,6,0.3,9,52,66,5,0.4,1,47,49,84,2,57,112,9500,9430,"D","D",20.57
"32902",2020-12-20 22:00:00,5,0.4,7,52,62,5,0.4,4,55,62,84,2,57,112,9500,9430,"D","D",13
"32903",2020-12-20 23:00:00,6,0.5,22,59,93,6,0.6,36,68,123,84,2,57,112,9500,9430,"D","D",5.28
"32904",2020-12-21 00:00:00,7,0.7,64,59,157,5,0.5,32,65,114,84,2,57,112,9500,9430,"D","D",3.11
"32905",2020-12-21 01:00:00,6,0.5,37,54,111,5,0.5,31,59,107,84,0,63,106,9520,9495,"L","L",2.97
"32906",2020-12-21 02:00:00,6,0.5,51,43,122,4,0.4,15,51,74,84,0,63,106,9520,9495,"L","L",4.03
"32907",2020-12-21 03:00:00,5,0.4,28,31,73,4,0.3,7,37,48,84,0,63,106,9520,9495,"L","L",12.12
"32908",2020-12-21 04:00:00,4,0.2,2,17,19,4,0.3,4,28,34,84,0,63,106,9520,9495,"L","L",16.26
"32909",2020-12-21 05:00:00,4,0.2,1,15,17,3,0.3,3,22,27,84,0,63,106,9520,9495,"L","L",18.32
"32910",2020-12-21 06:00:00,4,0.3,2,22,24,3,0.3,3,28,32,84,0,63,106,9520,9495,"L","L",14.78
"32911",2020-12-21 07:00:00,4,0.3,6,32,41,3,0.3,8,37,50,84,0,63,106,9520,9495,"L","L",6.61
"32912",2020-12-21 08:00:00,5,0.3,19,39,67,3,0.3,10,35,50,84,0,63,106,9520,9495,"L","L",9.65
"32913",2020-12-21 09:00:00,6,0.4,73,57,169,5,0.4,47,49,121,84,0,63,106,9520,9495,"L","L",2.81
"32914",2020-12-21 10:00:00,6,0.4,65,54,154,4,0.4,40,50,112,84,0,63,106,9520,9495,"L","L",3.55
"32915",2020-12-21 11:00:00,7,0.4,61,52,145,4,0.3,34,49,101,84,0,63,106,9520,9495,"L","L",5.06
"32916",2020-12-21 12:00:00,8,0.4,96,72,219,4,0.4,31,50,97,84,0,63,106,9520,9495,"L","L",7.22
"32917",2020-12-21 13:00:00,6,0.4,77,65,184,5,0.4,43,54,120,84,0,63,106,9520,9495,"L","L",5.53
"32918",2020-12-21 14:00:00,6,0.3,43,57,123,5,0.3,28,50,93,84,0,63,106,9520,9495,"L","L",8.78
"32919",2020-12-21 15:00:00,6,0.3,25,52,90,5,0.4,21,50,82,84,0,63,106,9520,9495,"L","L",9.29
"32920",2020-12-21 16:00:00,7,0.3,51,56,135,5,0.4,10,38,53,84,0,63,106,9520,9495,"L","L",15.36
"32921",2020-12-21 17:00:00,7,0.3,29,47,92,2,0.4,10,46,59,84,0,63,106,9520,9495,"L","L",8.66
"32922",2020-12-21 18:00:00,7,0.3,24,43,79,2,0.4,23,49,85,84,0,63,106,9520,9495,"L","L",13.17
"32923",2020-12-21 19:00:00,7,0.3,11,41,58,2,0.4,10,49,64,84,0,63,106,9520,9495,"L","L",11.76
"32924",2020-12-21 20:00:00,7,0.3,7,42,53,4,0.4,10,53,69,84,0,63,106,9520,9495,"L","L",6.91
"32925",2020-12-21 21:00:00,7,0.3,16,42,66,5,0.5,26,63,103,84,0,63,106,9520,9495,"L","L",2.7
"32926",2020-12-21 22:00:00,7,0.4,39,49,109,5,0.5,30,57,103,84,0,63,106,9520,9495,"L","L",2.8
"32927",2020-12-21 23:00:00,7,0.4,28,54,97,5,0.4,29,58,102,84,0,63,106,9520,9495,"L","L",2.65
"32928",2020-12-22 00:00:00,7,0.4,21,53,84,5,0.4,25,56,94,84,0,63,106,9520,9495,"L","L",2.58
"32929",2020-12-22 01:00:00,7,0.4,16,52,76,5,0.4,13,54,74,86,0,70,101,9518,9482,"M","L",2.56
"32930",2020-12-22 02:00:00,7,0.4,12,49,66,4,0.3,10,50,65,86,0,70,101,9518,9482,"M","L",2.56
"32931",2020-12-22 03:00:00,6,0.3,8,47,59,4,0.3,9,48,62,86,0,70,101,9518,9482,"M","L",2.89
"32932",2020-12-22 04:00:00,6,0.3,7,46,57,4,0.3,7,48,59,86,0,70,101,9518,9482,"M","L",2.97
"32933",2020-12-22 05:00:00,6,0.3,3,40,44,4,0.3,4,41,47,86,0,70,101,9518,9482,"M","L",5.07
"32934",2020-12-22 06:00:00,6,0.3,3,38,43,4,0.3,2,39,43,86,0,70,101,9518,9482,"M","L",5.36
"32935",2020-12-22 07:00:00,6,0.3,5,41,49,4,0.3,4,42,48,86,0,70,101,9518,9482,"M","L",3.89
"32936",2020-12-22 08:00:00,6,0.3,16,39,63,5,0.3,18,41,69,86,0,70,101,9518,9482,"M","L",3.73
"32937",2020-12-22 09:00:00,6,0.3,38,42,101,5,0.4,26,40,81,86,0,70,101,9518,9482,"M","L",3.25
"32938",2020-12-22 10:00:00,7,0.4,52,44,124,5,0.4,37,43,99,86,0,70,101,9518,9482,"M","L",3.56
